State,City,Date Local,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
New York,New York,8/2/2000,32.904762,50,0.026,48,7.0125,,0.845833,
New York,New York,8/2/2000,32.904762,50,0.026,48,7.0125,,0.85,13
New York,New York,8/3/2000,39,52,0.009042,14,11.5,47,0.808333,
New York,New York,8/3/2000,39,52,0.009042,14,11.5,47,0.758333,11
New York,New York,8/3/2000,39,52,0.009042,14,11.475,,0.808333,
New York,New York,8/3/2000,39,52,0.009042,14,11.475,,0.758333,11
New York,New York,8/4/2000,27.958333,48,0.018542,31,4.375,17,0.641667,
New York,New York,8/4/2000,27.958333,48,0.018542,31,4.375,17,0.683333,10
New York,New York,8/4/2000,27.958333,48,0.018542,31,4.3375,,0.641667,
New York,New York,8/4/2000,27.958333,48,0.018542,31,4.3375,,0.683333,10
New York,New York,8/5/2000,22.291667,60,0.02225,36,3.541667,10,0.5,
New York,New York,8/5/2000,22.291667,60,0.02225,36,3.541667,10,0.5,8
New York,New York,8/5/2000,22.291667,60,0.02225,36,3.5125,,0.5,
New York,New York,8/5/2000,22.291667,60,0.02225,36,3.5125,,0.5,8
New York,New York,8/6/2000,29.916667,45,0.030417,47,6.708333,29,0.679167,
New York,New York,8/6/2000,29.916667,45,0.030417,47,6.708333,29,0.725,10
New York,New York,8/6/2000,29.916667,45,0.030417,47,6.675,,0.679167,
New York,New York,8/6/2000,29.916667,45,0.030417,47,6.675,,0.725,10
New York,New York,8/7/2000,28.708333,52,0.030333,50,6.791667,33,0.666667,
New York,New York,8/7/2000,28.708333,52,0.030333,50,6.791667,33,0.65,8
New York,New York,8/7/2000,28.708333,52,0.030333,50,6.7625,,0.666667,
New York,New York,8/7/2000,28.708333,52,0.030333,50,6.7625,,0.65,8
New York,New York,8/8/2000,31.291667,47,0.03275,49,6.666667,19,0.6375,
New York,New York,8/8/2000,31.291667,47,0.03275,49,6.666667,19,0.6625,8
New York,New York,8/8/2000,31.291667,47,0.03275,49,6.6375,,0.6375,
New York,New York,8/8/2000,31.291667,47,0.03275,49,6.6375,,0.6625,8
New York,New York,8/9/2000,35.375,48,0.03425,54,8,27,0.665217,
New York,New York,8/9/2000,35.375,48,0.03425,54,8,27,0.6625,8
New York,New York,8/9/2000,35.375,48,0.03425,54,8.242857,,0.665217,
New York,New York,8/9/2000,35.375,48,0.03425,54,8.242857,,0.6625,8
New York,New York,8/10/2000,31.047619,76,0.027722,49,5.708333,37,0.666667,
New York,New York,8/10/2000,31.047619,76,0.027722,49,5.708333,37,0.591667,11
New York,New York,8/10/2000,31.047619,76,0.027722,49,5.675,,0.666667,
New York,New York,8/10/2000,31.047619,76,0.027722,49,5.675,,0.591667,11
New York,New York,8/11/2000,37.333333,57,0.023833,36,4.416667,11,0.9,
New York,New York,8/11/2000,37.333333,57,0.023833,36,4.416667,11,0.9625,15
New York,New York,8/11/2000,37.333333,57,0.023833,36,4.4125,,0.9,
New York,New York,8/11/2000,37.333333,57,0.023833,36,4.4125,,0.9625,15
New York,New York,8/12/2000,15.875,26,0.019542,20,2.791667,9,0.504167,
New York,New York,8/12/2000,15.875,26,0.019542,20,2.791667,9,0.575,9
New York,New York,8/12/2000,15.875,26,0.019542,20,2.775,,0.504167,
New York,New York,8/12/2000,15.875,26,0.019542,20,2.775,,0.575,9
New York,New York,8/13/2000,12.791667,19,0.018333,19,2.208333,4,0.425,
New York,New York,8/13/2000,12.791667,19,0.018333,19,2.208333,4,0.433333,6
New York,New York,8/13/2000,12.791667,19,0.018333,19,2.175,,0.425,
New York,New York,8/13/2000,12.791667,19,0.018333,19,2.175,,0.433333,6
New York,New York,8/14/2000,19.181818,25,0.007917,10,2.863636,9,0.545833,
New York,New York,8/14/2000,19.181818,25,0.007917,10,2.863636,9,0.545833,8
New York,New York,8/14/2000,19.181818,25,0.007917,10,2.885714,,0.545833,
New York,New York,8/14/2000,19.181818,25,0.007917,10,2.885714,,0.545833,8
New York,New York,8/15/2000,22.625,53,0.0155,30,4.208333,19,0.641667,
New York,New York,8/15/2000,22.625,53,0.0155,30,4.208333,19,0.55,11
New York,New York,8/15/2000,22.625,53,0.0155,30,4.175,,0.641667,
New York,New York,8/15/2000,22.625,53,0.0155,30,4.175,,0.55,11
New York,New York,8/16/2000,30.375,47,0.022583,33,7.666667,30,0.591667,
New York,New York,8/16/2000,30.375,47,0.022583,33,7.666667,30,0.716667,13
New York,New York,8/16/2000,30.375,47,0.022583,33,7.6375,,0.591667,
New York,New York,8/16/2000,30.375,47,0.022583,33,7.6375,,0.716667,13
New York,New York,8/17/2000,19.083333,42,0.017583,25,3.5,13,0.463636,
New York,New York,8/17/2000,19.083333,42,0.017583,25,3.5,13,0.416667,8
New York,New York,8/17/2000,19.083333,42,0.017583,25,3.475,,0.463636,
New York,New York,8/17/2000,19.083333,42,0.017583,25,3.475,,0.416667,8
New York,New York,8/18/2000,29.458333,39,0.005125,8,5.125,13,0.779167,
New York,New York,8/18/2000,29.458333,39,0.005125,8,5.125,13,0.754167,10
New York,New York,8/18/2000,29.458333,39,0.005125,8,5.1,,0.779167,
New York,New York,8/18/2000,29.458333,39,0.005125,8,5.1,,0.754167,10
New York,New York,8/19/2000,19.208333,30,0.017458,29,4.541667,11,0.616667,
New York,New York,8/19/2000,19.208333,30,0.017458,29,4.541667,11,0.616667,10
New York,New York,8/19/2000,19.208333,30,0.017458,29,4.5125,,0.616667,
New York,New York,8/19/2000,19.208333,30,0.017458,29,4.5125,,0.616667,10
New York,New York,8/20/2000,14.666667,27,0.017375,25,3.041667,6,0.458333,
New York,New York,8/20/2000,14.666667,27,0.017375,25,3.041667,6,0.508333,9
New York,New York,8/20/2000,14.666667,27,0.017375,25,3.0125,,0.458333,
New York,New York,8/20/2000,14.666667,27,0.017375,25,3.0125,,0.508333,9
New York,New York,8/21/2000,20.708333,41,0.012458,22,4.545455,14,0.645455,
New York,New York,8/21/2000,20.708333,41,0.012458,22,4.545455,14,0.5625,11
New York,New York,8/21/2000,20.708333,41,0.012458,22,4.9,,0.645455,
New York,New York,8/21/2000,20.708333,41,0.012458,22,4.9,,0.5625,11
New York,New York,8/22/2000,30.875,39,0.027556,43,8.125,20,0.808333,
New York,New York,8/22/2000,30.875,39,0.027556,43,8.125,20,0.908333,17
New York,New York,8/22/2000,30.875,39,0.027556,43,8.0875,,0.808333,
New York,New York,8/22/2000,30.875,39,0.027556,43,8.0875,,0.908333,17
New York,New York,8/23/2000,39.181818,52,0.016542,27,7.625,23,0.716667,
New York,New York,8/23/2000,39.181818,52,0.016542,27,7.625,23,0.6875,10
New York,New York,8/23/2000,39.181818,52,0.016542,27,7.6,,0.716667,
New York,New York,8/23/2000,39.181818,52,0.016542,27,7.6,,0.6875,10
New York,New York,8/24/2000,35.75,74,0.019667,39,6.166667,16,0.979167,
New York,New York,8/24/2000,35.75,74,0.019667,39,6.166667,16,0.870833,16
New York,New York,8/24/2000,35.75,74,0.019667,39,6.15,,0.979167,
New York,New York,8/24/2000,35.75,74,0.019667,39,6.15,,0.870833,16
New York,New York,8/25/2000,28.583333,48,0.017625,33,4.625,16,0.754167,
New York,New York,8/25/2000,28.583333,48,0.017625,33,4.625,16,0.825,16
New York,New York,8/25/2000,28.583333,48,0.017625,33,4.575,,0.754167,
New York,New York,8/25/2000,28.583333,48,0.017625,33,4.575,,0.825,16
New York,New York,8/26/2000,36.333333,69,0.027875,48,6.875,21,0.879167,
New York,New York,8/26/2000,36.333333,69,0.027875,48,6.875,21,0.904167,14
New York,New York,8/26/2000,36.333333,69,0.027875,48,6.8375,,0.879167,
New York,New York,8/26/2000,36.333333,69,0.027875,48,6.8375,,0.904167,14
New York,New York,8/27/2000,32.625,47,0.033667,54,8.375,27,0.758333,
New York,New York,8/27/2000,32.625,47,0.033667,54,8.375,27,0.795833,11
New York,New York,8/27/2000,32.625,47,0.033667,54,8.35,,0.758333,
New York,New York,8/27/2000,32.625,47,0.033667,54,8.35,,0.795833,11
New York,New York,8/28/2000,27.894737,46,0.022833,28,3.1,11,0.773913,
New York,New York,8/28/2000,27.894737,46,0.022833,28,3.1,11,0.7875,10
New York,New York,8/28/2000,27.894737,46,0.022833,28,2.72,,0.773913,
New York,New York,8/28/2000,27.894737,46,0.022833,28,2.72,,0.7875,10
New York,New York,8/29/2000,10,9,0.014,13,7,10,0.4,
New York,New York,8/29/2000,10,9,0.014,13,7,10,0.8,9
New York,New York,8/30/2000,23.25,34,0.009375,15,7.375,26,0.625,
New York,New York,8/30/2000,23.25,34,0.009375,15,7.375,26,0.595,9
New York,New York,8/30/2000,23.25,34,0.009375,15,7.3375,,0.625,
New York,New York,8/30/2000,23.25,34,0.009375,15,7.3375,,0.595,9
New York,New York,8/31/2000,20.478261,27,0.013417,31,1.478261,4,0.663636,
New York,New York,8/31/2000,20.478261,27,0.013417,31,1.478261,4,0.670833,9
New York,New York,8/31/2000,20.478261,27,0.013417,31,1.414286,,0.663636,
New York,New York,8/31/2000,20.478261,27,0.013417,31,1.414286,,0.670833,9
New York,New York,9/1/2000,19.458333,25,0.005625,12,1.291667,4,0.679167,
New York,New York,9/1/2000,19.458333,25,0.005625,12,1.291667,4,0.666667,9
New York,New York,9/1/2000,19.458333,25,0.005625,12,1.2875,,0.679167,
New York,New York,9/1/2000,19.458333,25,0.005625,12,1.2875,,0.666667,9
New York,New York,9/2/2000,26.791667,42,0.012417,25,2.833333,7,0.925,
New York,New York,9/2/2000,26.791667,42,0.012417,25,2.833333,7,0.8,16
New York,New York,9/2/2000,26.791667,42,0.012417,25,2.8125,,0.925,
New York,New York,9/2/2000,26.791667,42,0.012417,25,2.8125,,0.8,16
New York,New York,9/3/2000,28.583333,44,0.013625,29,3.75,24,0.970833,
New York,New York,9/3/2000,28.583333,44,0.013625,29,3.75,24,1.066667,18
New York,New York,9/3/2000,28.583333,44,0.013625,29,3.7,,0.970833,
New York,New York,9/3/2000,28.583333,44,0.013625,29,3.7,,1.066667,18
New York,New York,9/4/2000,19.833333,37,0.020167,28,5.166667,31,0.625,
New York,New York,9/4/2000,19.833333,37,0.020167,28,5.166667,31,0.720833,13
New York,New York,9/4/2000,19.833333,37,0.020167,28,5.1375,,0.625,
New York,New York,9/4/2000,19.833333,37,0.020167,28,5.1375,,0.720833,13
New York,New York,9/5/2000,14.958333,27,0.015208,23,2.761905,7,0.483333,
New York,New York,9/5/2000,14.958333,27,0.015208,23,2.761905,7,0.479167,6
New York,New York,9/5/2000,14.958333,27,0.015208,23,2.8,,0.483333,
New York,New York,9/5/2000,14.958333,27,0.015208,23,2.8,,0.479167,6
New York,New York,9/6/2000,18.727273,39,0.014125,25,3.166667,7,0.454545,
New York,New York,9/6/2000,18.727273,39,0.014125,25,3.166667,7,0.45,6
New York,New York,9/6/2000,18.727273,39,0.014125,25,3.125,,0.454545,
New York,New York,9/6/2000,18.727273,39,0.014125,25,3.125,,0.45,6
New York,New York,9/7/2000,36.875,48,0.010556,19,6.958333,24,0.704167,
New York,New York,9/7/2000,36.875,48,0.010556,19,6.958333,24,0.716667,9
New York,New York,9/7/2000,36.875,48,0.010556,19,6.9125,,0.704167,
New York,New York,9/7/2000,36.875,48,0.010556,19,6.9125,,0.716667,9
New York,New York,9/8/2000,33.5,43,0.014292,24,7,16,0.645833,
New York,New York,9/8/2000,33.5,43,0.014292,24,7,16,0.633333,9
New York,New York,9/8/2000,33.5,43,0.014292,24,6.975,,0.645833,
New York,New York,9/8/2000,33.5,43,0.014292,24,6.975,,0.633333,9
New York,New York,9/9/2000,38.583333,56,0.022417,48,8.958333,24,1.016667,
New York,New York,9/9/2000,38.583333,56,0.022417,48,8.958333,24,0.920833,16
New York,New York,9/9/2000,38.583333,56,0.022417,48,8.925,,1.016667,
New York,New York,9/9/2000,38.583333,56,0.022417,48,8.925,,0.920833,16
New York,New York,9/10/2000,24.25,37,0.0265,34,6.125,20,0.770833,
New York,New York,9/10/2000,24.25,37,0.0265,34,6.125,20,0.895833,16
New York,New York,9/10/2000,24.25,37,0.0265,34,6.0875,,0.770833,
New York,New York,9/10/2000,24.25,37,0.0265,34,6.0875,,0.895833,16
New York,New York,9/11/2000,23.708333,42,0.032625,38,2.772727,7,0.631818,
New York,New York,9/11/2000,23.708333,42,0.032625,38,2.772727,7,0.666667,9
New York,New York,9/11/2000,23.708333,42,0.032625,38,2.816667,,0.631818,
New York,New York,9/11/2000,23.708333,42,0.032625,38,2.816667,,0.666667,9
New York,New York,9/12/2000,29.416667,46,0.017833,27,4.625,17,0.633333,
New York,New York,9/12/2000,29.416667,46,0.017833,27,4.625,17,0.633333,8
New York,New York,9/12/2000,29.416667,46,0.017833,27,4.6125,,0.633333,
New York,New York,9/12/2000,29.416667,46,0.017833,27,4.6125,,0.633333,8
New York,New York,9/13/2000,25.083333,43,0.018792,31,4.25,10,0.616667,
New York,New York,9/13/2000,25.083333,43,0.018792,31,4.25,10,0.608333,8
New York,New York,9/13/2000,25.083333,43,0.018792,31,4.225,,0.616667,
New York,New York,9/13/2000,25.083333,43,0.018792,31,4.225,,0.608333,8
New York,New York,9/14/2000,22.526316,27,0.030813,38,4.315789,13,0.573684,
New York,New York,9/14/2000,22.526316,27,0.030813,38,4.315789,13,0.6,8
New York,New York,9/14/2000,22.526316,27,0.030813,38,4.2,,0.573684,
New York,New York,9/14/2000,22.526316,27,0.030813,38,4.2,,0.6,8
New York,New York,9/15/2000,26.05,44,0.020583,30,3.125,9,0.579167,
New York,New York,9/15/2000,26.05,44,0.020583,30,3.125,9,0.608333,8
New York,New York,9/15/2000,26.05,44,0.020583,30,3.0875,,0.579167,
New York,New York,9/15/2000,26.05,44,0.020583,30,3.0875,,0.608333,8
New York,New York,9/16/2000,15.75,26,0.010583,14,3.083333,7,0.441667,
New York,New York,9/16/2000,15.75,26,0.010583,14,3.083333,7,0.4375,7
New York,New York,9/16/2000,15.75,26,0.010583,14,3.0625,,0.441667,
New York,New York,9/16/2000,15.75,26,0.010583,14,3.0625,,0.4375,7
New York,New York,9/17/2000,20.166667,35,0.0195,27,5.125,11,0.429167,
New York,New York,9/17/2000,20.166667,35,0.0195,27,5.125,11,0.454167,7
New York,New York,9/17/2000,20.166667,35,0.0195,27,5.1,,0.429167,
New York,New York,9/17/2000,20.166667,35,0.0195,27,5.1,,0.454167,7
New York,New York,9/18/2000,46.541667,63,0.009125,19,13.318182,30,0.729167,
New York,New York,9/18/2000,46.541667,63,0.009125,19,13.318182,30,0.695833,10
New York,New York,9/18/2000,46.541667,63,0.009125,19,13.2,,0.729167,
New York,New York,9/18/2000,46.541667,63,0.009125,19,13.2,,0.695833,10
New York,New York,9/19/2000,32.772727,53,0.011292,19,6.708333,23,0.759091,
New York,New York,9/19/2000,32.772727,53,0.011292,19,6.708333,23,0.779167,11
New York,New York,9/19/2000,32.772727,53,0.011292,19,6.6625,,0.759091,
New York,New York,9/19/2000,32.772727,53,0.011292,19,6.6625,,0.779167,11
New York,New York,9/20/2000,36.041667,80,0.027125,37,13,30,0.758333,
New York,New York,9/20/2000,36.041667,80,0.027125,37,13,30,0.758333,10
New York,New York,9/20/2000,36.041667,80,0.027125,37,12.9625,,0.758333,
New York,New York,9/20/2000,36.041667,80,0.027125,37,12.9625,,0.758333,10
New York,New York,9/21/2000,27,40,0.01675,21,8.285714,34,0.531818,
New York,New York,9/21/2000,27,40,0.01675,21,8.285714,34,0.591667,10
New York,New York,9/21/2000,27,40,0.01675,21,8.85,,0.531818,
New York,New York,9/21/2000,27,40,0.01675,21,8.85,,0.591667,10
New York,New York,9/22/2000,22.708333,42,0.011667,21,4.291667,11,0.55,
New York,New York,9/22/2000,22.708333,42,0.011667,21,4.291667,11,0.495833,10
New York,New York,9/22/2000,22.708333,42,0.011667,21,4.275,,0.55,
New York,New York,9/22/2000,22.708333,42,0.011667,21,4.275,,0.495833,10
New York,New York,9/23/2000,31.416667,39,0.009917,19,4.166667,11,0.908333,
New York,New York,9/23/2000,31.416667,39,0.009917,19,4.166667,11,0.929167,15
New York,New York,9/23/2000,31.416667,39,0.009917,19,4.125,,0.908333,
New York,New York,9/23/2000,31.416667,39,0.009917,19,4.125,,0.929167,15
New York,New York,9/24/2000,20.291667,31,0.011458,14,5.333333,13,0.625,
New York,New York,9/24/2000,20.291667,31,0.011458,14,5.333333,13,0.675,9
New York,New York,9/24/2000,20.291667,31,0.011458,14,5.325,,0.625,
New York,New York,9/24/2000,20.291667,31,0.011458,14,5.325,,0.675,9
New York,New York,9/25/2000,18.583333,26,0.008583,11,3.363636,7,0.5,
New York,New York,9/25/2000,18.583333,26,0.008583,11,3.363636,7,0.504167,7
New York,New York,9/25/2000,18.583333,26,0.008583,11,3.483333,,0.5,
New York,New York,9/25/2000,18.583333,26,0.008583,11,3.483333,,0.504167,7
New York,New York,9/26/2000,18.541667,22,0.004917,8,4.041667,16,0.541667,
New York,New York,9/26/2000,18.541667,22,0.004917,8,4.041667,16,0.525,8
New York,New York,9/26/2000,18.541667,22,0.004917,8,4.025,,0.541667,
New York,New York,9/26/2000,18.541667,22,0.004917,8,4.025,,0.525,8
New York,New York,9/27/2000,28.291667,42,0.008208,16,8.625,20,0.670833,
New York,New York,9/27/2000,28.291667,42,0.008208,16,8.625,20,0.658333,9
New York,New York,9/27/2000,28.291667,42,0.008208,16,8.575,,0.670833,
New York,New York,9/27/2000,28.291667,42,0.008208,16,8.575,,0.658333,9
New York,New York,9/28/2000,25.458333,35,0.008667,14,7.625,19,0.570833,
New York,New York,9/28/2000,25.458333,35,0.008667,14,7.625,19,0.620833,9
New York,New York,9/28/2000,25.458333,35,0.008667,14,7.575,,0.570833,
New York,New York,9/28/2000,25.458333,35,0.008667,14,7.575,,0.620833,9
New York,New York,9/29/2000,25.55,35,0.004824,14,5.681818,17,0.608333,
New York,New York,9/29/2000,25.55,35,0.004824,14,5.681818,17,0.533333,11
New York,New York,9/29/2000,25.55,35,0.004824,14,5.528571,,0.608333,
New York,New York,9/29/2000,25.55,35,0.004824,14,5.528571,,0.533333,11
New York,New York,9/30/2000,30.416667,38,0.008792,19,7.208333,27,1.079167,
New York,New York,9/30/2000,30.416667,38,0.008792,19,7.208333,27,1.120833,20
New York,New York,9/30/2000,30.416667,38,0.008792,19,7.1625,,1.079167,
New York,New York,9/30/2000,30.416667,38,0.008792,19,7.1625,,1.120833,20
New York,New York,10/1/2000,32.666667,41,0.010458,22,8.25,29,1.070833,
New York,New York,10/1/2000,32.666667,41,0.010458,22,8.25,29,1.05,19
New York,New York,10/1/2000,32.666667,41,0.010458,22,8.225,,1.070833,
New York,New York,10/1/2000,32.666667,41,0.010458,22,8.225,,1.05,19
New York,New York,10/2/2000,35.809524,43,0.005111,14,9.416667,24,1.25,
New York,New York,10/2/2000,35.809524,43,0.005111,14,9.416667,24,1.054167,20
New York,New York,10/2/2000,35.809524,43,0.005111,14,9.3875,,1.25,
New York,New York,10/2/2000,35.809524,43,0.005111,14,9.3875,,1.054167,20
New York,New York,10/3/2000,40.25,56,0.015708,25,13.75,29,1,
New York,New York,10/3/2000,40.25,56,0.015708,25,13.75,29,1.233333,24
New York,New York,10/3/2000,40.25,56,0.015708,25,13.725,,1,
New York,New York,10/3/2000,40.25,56,0.015708,25,13.725,,1.233333,24
New York,New York,10/4/2000,33.25,56,0.0155,28,7.541667,20,0.9,
New York,New York,10/4/2000,33.25,56,0.0155,28,7.541667,20,0.866667,13
New York,New York,10/4/2000,33.25,56,0.0155,28,7.5,,0.9,
New York,New York,10/4/2000,33.25,56,0.0155,28,7.5,,0.866667,13
New York,New York,10/5/2000,24.708333,28,0.005875,11,6.041667,17,0.670833,
New York,New York,10/5/2000,24.708333,28,0.005875,11,6.041667,17,0.708333,11
New York,New York,10/5/2000,24.708333,28,0.005875,11,6.025,,0.670833,
New York,New York,10/5/2000,24.708333,28,0.005875,11,6.025,,0.708333,11
New York,New York,10/6/2000,29.583333,41,0.011625,15,7.863636,29,0.804167,
New York,New York,10/6/2000,29.583333,41,0.011625,15,7.863636,29,0.841667,13
New York,New York,10/6/2000,29.583333,41,0.011625,15,7.116667,,0.804167,
New York,New York,10/6/2000,29.583333,41,0.011625,15,7.116667,,0.841667,13
New York,New York,10/7/2000,18.875,25,0.018458,23,5.208333,13,0.4625,
New York,New York,10/7/2000,18.875,25,0.018458,23,5.208333,13,0.479167,6
New York,New York,10/7/2000,18.875,25,0.018458,23,5.1625,,0.4625,
New York,New York,10/7/2000,18.875,25,0.018458,23,5.1625,,0.479167,6
New York,New York,10/8/2000,17.458333,25,0.010167,15,7.333333,20,0.425,
New York,New York,10/8/2000,17.458333,25,0.010167,15,7.333333,20,0.425,6
New York,New York,10/8/2000,17.458333,25,0.010167,15,7.2875,,0.425,
New York,New York,10/8/2000,17.458333,25,0.010167,15,7.2875,,0.425,6
New York,New York,10/9/2000,20.666667,27,0.009292,14,12.708333,39,0.4375,
New York,New York,10/9/2000,20.666667,27,0.009292,14,12.708333,39,0.4625,6
New York,New York,10/9/2000,20.666667,27,0.009292,14,12.6625,,0.4375,
New York,New York,10/9/2000,20.666667,27,0.009292,14,12.6625,,0.4625,6
New York,New York,10/10/2000,23.791667,35,0.007708,14,10.666667,37,0.575,
New York,New York,10/10/2000,23.791667,35,0.007708,14,10.666667,37,0.533333,9
New York,New York,10/10/2000,23.791667,35,0.007708,14,10.6375,,0.575,
New York,New York,10/10/2000,23.791667,35,0.007708,14,10.6375,,0.533333,9
New York,New York,10/11/2000,30.761905,42,0.013708,24,11.409091,39,0.675,
